Index,Time,uwTick
12965,144.590000,141144
12966,144.601000,141155
12967,144.611000,141165
12968,144.621000,141176
12969,144.632000,141187
12970,144.644000,141199
12971,144.656000,141210
12972,144.667000,141221
12973,144.677000,141232
12974,144.687000,141242
12975,144.698000,141252
12976,144.709000,141263
12977,144.720000,141274
12978,144.730000,141284
12979,144.740000,141295
12980,144.751000,141306
12981,144.762000,141316
12982,144.773000,141327
12983,144.783000,141338
12984,144.794000,141349
12985,144.805000,141359
12986,144.815000,141370
12987,144.826000,141380
12988,144.837000,141391
12989,144.847000,141401
12990,144.858000,141413
12991,144.868000,141423
12992,144.879000,141434
12993,144.891000,141445
12994,144.902000,141456
12995,144.912000,141467
12996,144.923000,141478
12997,144.934000,141488
12998,144.944000,141499
12999,144.955000,141509
13000,144.966000,141520
13001,144.977000,141531
13002,144.988000,141542
13003,144.998000,141553
13004,145.009000,141563
13005,145.019000,141574
13006,145.031000,141585
13007,145.042000,141596
13008,145.052000,141606
13009,145.062000,141617
13010,145.073000,141627
13011,145.083000,141637
13012,145.093000,141648
13013,145.104000,141659
13014,145.115000,141670
13015,145.126000,141681
13016,145.137000,141691
13017,145.148000,141702
13018,145.159000,141713
13019,145.170000,141724
13020,145.180000,141734
13021,145.190000,141744
13022,145.200000,141755
13023,145.211000,141765
13024,145.221000,141775
13025,145.231000,141785
13026,145.241000,141796
13027,145.252000,141806
13028,145.262000,141817
13029,145.273000,141828
13030,145.284000,141839
13031,145.295000,141849
13032,145.305000,141860
13033,145.316000,141870
13034,145.327000,141881
13035,145.337000,141892
13036,145.349000,141903
13037,145.359000,141913
13038,145.369000,141923
13039,145.380000,141934
13040,145.391000,141945
13041,145.401000,141955
13042,145.411000,141966
13043,145.422000,141977
13044,145.432000,141988
13045,145.445000,141999
13046,145.455000,142010
13047,145.465000,142020
13048,145.475000,142030
13049,145.486000,142041
13050,145.498000,142052
13051,145.508000,142062
13052,145.518000,142073
13053,145.530000,142084
13054,145.541000,142095
13055,145.552000,142107
13056,145.563000,142117
13057,145.573000,142127
13058,145.583000,142137
13059,145.593000,142148
13060,145.605000,142159
13061,145.616000,142170
13062,145.626000,142181
13063,145.638000,142192
13064,145.649000,142203
13065,145.660000,142214
13066,145.671000,142225
13067,145.682000,142237
13068,145.693000,142247
13069,145.703000,142257
13070,145.713000,142268
13071,145.725000,142279
13072,145.735000,142289
13073,145.745000,142300
13074,145.756000,142310
13075,145.766000,142321
13076,145.777000,142331
13077,145.788000,142346
13078,145.803000,142357
13079,145.814000,142368
13080,145.825000,142379
13081,145.836000,142391
13082,145.848000,142402
13083,145.858000,142412
13084,145.868000,142423
13085,145.878000,142433
13086,145.889000,142443
13087,145.899000,142454
13088,145.910000,142464
13089,145.920000,142475
13090,145.931000,142485
13091,145.941000,142495
13092,145.952000,142507
13093,145.963000,142517
13094,145.973000,142528
13095,145.984000,142538
13096,145.994000,142549
13097,146.004000,142559
13098,146.015000,142570
13099,146.025000,142580
13100,146.036000,142591
13101,146.047000,142601
13102,146.057000,142612
13103,146.068000,142622
13104,146.078000,142632
13105,146.088000,142643
13106,146.098000,142653
13107,146.110000,142664
13108,146.121000,142675
13109,146.132000,142686
13110,146.142000,142696
13111,146.152000,142707
13112,146.163000,142718
13113,146.176000,142730
13114,146.186000,142741
13115,146.197000,142751
13116,146.207000,142761
13117,146.218000,142772
13118,146.228000,142782
13119,146.238000,142793
13120,146.249000,142803
13121,146.259000,142814
13122,146.270000,142824
13123,146.280000,142834
13124,146.291000,142845
13125,146.301000,142855
13126,146.311000,142865
13127,146.322000,142876
13128,146.333000,142887
13129,146.343000,142898
13130,146.355000,142909
13131,146.366000,142921
13132,146.377000,142931
13133,146.387000,142942
13134,146.398000,142952
13135,146.408000,142963
13136,146.420000,142975
13137,146.431000,142985
13138,146.441000,142996
13139,146.452000,143007
13140,146.463000,143017
13141,146.473000,143027
13142,146.484000,143038
13143,146.494000,143049
13144,146.505000,143059
13145,146.516000,143071
13146,146.527000,143082
13147,146.537000,143092
13148,146.548000,143103
13149,146.559000,143114
13150,146.569000,143124
13151,146.580000,143134
13152,146.590000,143144
13153,146.601000,143155
13154,146.611000,143165
13155,146.621000,143176
13156,146.632000,143187
13157,146.643000,143198
13158,146.654000,143208
13159,146.664000,143218
13160,146.676000,143230
13161,146.686000,143240
13162,146.697000,143251
13163,146.708000,143262
13164,146.719000,143273
13165,146.730000,143284
13166,146.740000,143294
13167,146.751000,143305
13168,146.761000,143316
13169,146.771000,143327
13170,146.784000,143338
13171,146.794000,143348
13172,146.804000,143358
13173,146.815000,143369
13174,146.826000,143380
13175,146.837000,143391
13176,146.848000,143402
13177,146.858000,143412
13178,146.868000,143423
13179,146.879000,143434
13180,146.890000,143444
13181,146.901000,143455
13182,146.911000,143465
13183,146.921000,143476
13184,146.932000,143486
13185,146.942000,143497
13186,146.954000,143509
13187,146.964000,143519
13188,146.975000,143530
13189,146.987000,143541
13190,146.998000,143552
13191,147.008000,143562
13192,147.019000,143574
13193,147.030000,143584
13194,147.040000,143594
13195,147.051000,143605
13196,147.062000,143616
13197,147.072000,143627
13198,147.083000,143638
13199,147.095000,143650
13200,147.106000,143660
13201,147.117000,143671
13202,147.127000,143682
13203,147.137000,143692
13204,147.148000,143703
13205,147.159000,143714
13206,147.171000,143725
13207,147.181000,143736
13208,147.192000,143747
13209,147.203000,143758
13210,147.214000,143768
13211,147.224000,143778
13212,147.235000,143789
13213,147.245000,143799
13214,147.256000,143810
13215,147.267000,143821
13216,147.277000,143831
13217,147.288000,143842
13218,147.298000,143853
13219,147.309000,143864
13220,147.320000,143875
13221,147.331000,143885
13222,147.342000,143896
13223,147.353000,143907
13224,147.363000,143918
13225,147.374000,143929
13226,147.384000,143939
13227,147.395000,143950
13228,147.406000,143960
13229,147.416000,143970
13230,147.426000,143981
13231,147.436000,143991
13232,147.447000,144001
13233,147.457000,144012
13234,147.468000,144023
13235,147.479000,144034
13236,147.490000,144044
13237,147.500000,144055
13238,147.511000,144065
13239,147.521000,144076
13240,147.532000,144086
13241,147.543000,144098
13242,147.554000,144109
13243,147.565000,144119
13244,147.576000,144130
13245,147.586000,144140
13246,147.597000,144152
13247,147.609000,144164
13248,147.620000,144174
13249,147.630000,144185
13250,147.642000,144196
13251,147.653000,144208
13252,147.664000,144218
13253,147.674000,144229
13254,147.685000,144239
13255,147.696000,144250
13256,147.706000,144261
13257,147.716000,144271
13258,147.727000,144282
13259,147.738000,144293
13260,147.749000,144304
13261,147.760000,144314
13262,147.771000,144325
13263,147.782000,144336
13264,147.792000,144346
13265,147.802000,144357
13266,147.813000,144367
13267,147.823000,144377
13268,147.834000,144388
13269,147.844000,144399
13270,147.854000,144409
13271,147.865000,144420
13272,147.876000,144431
13273,147.887000,144441
13274,147.897000,144451
13275,147.908000,144462
13276,147.919000,144473
13277,147.930000,144484
13278,147.940000,144495
13279,147.951000,144506
13280,147.962000,144516
13281,147.972000,144527
13282,147.983000,144538
13283,147.994000,144548
13284,148.004000,144558
13285,148.014000,144569
13286,148.025000,144579
13287,148.035000,144590
13288,148.046000,144600
13289,148.056000,144611
13290,148.067000,144621
13291,148.078000,144632
13292,148.088000,144642
13293,148.098000,144652
13294,148.109000,144663
13295,148.119000,144674
13296,148.129000,144684
13297,148.140000,144694
13298,148.151000,144705
13299,148.161000,144716
13300,148.172000,144726
13301,148.182000,144737
13302,148.193000,144747
13303,148.203000,144757
13304,148.213000,144768
13305,148.224000,144778
13306,148.234000,144788
13307,148.245000,144799
13308,148.256000,144810
13309,148.267000,144821
13310,148.277000,144831
13311,148.288000,144842
13312,148.298000,144853
13313,148.309000,144863
13314,148.320000,144874
13315,148.331000,144885
13316,148.341000,144895
13317,148.352000,144907
13318,148.363000,144918
13319,148.374000,144928
13320,148.386000,144940
13321,148.396000,144950
13322,148.407000,144962
13323,148.418000,144973
13324,148.430000,144984
13325,148.440000,144995
13326,148.451000,145006
13327,148.462000,145017
13328,148.474000,145028
13329,148.485000,145039
13330,148.496000,145050
13331,148.506000,145060
13332,148.516000,145071
13333,148.527000,145081
13334,148.537000,145092
13335,148.547000,145102
13336,148.558000,145112
13337,148.568000,145122
13338,148.579000,145133
13339,148.590000,145144
13340,148.600000,145155
13341,148.611000,145165
13342,148.621000,145175
13343,148.632000,145186
13344,148.642000,145196
13345,148.653000,145208
13346,148.664000,145218
13347,148.675000,145230
13348,148.686000,145240
13349,148.696000,145251
13350,148.707000,145261
13351,148.717000,145272
13352,148.727000,145282
13353,148.738000,145293
13354,148.749000,145303
13355,148.759000,145313
13356,148.772000,145326
13357,148.782000,145337
13358,148.792000,145347
13359,148.804000,145358
13360,148.815000,145369
13361,148.825000,145380
13362,148.836000,145391
13363,148.847000,145401
13364,148.857000,145411
13365,148.867000,145422
13366,148.878000,145432
13367,148.889000,145444
13368,148.900000,145455
13369,148.911000,145465
13370,148.921000,145476
13371,148.932000,145487
13372,148.943000,145497
13373,148.953000,145508
13374,148.963000,145518
13375,148.974000,145528
13376,148.984000,145539
13377,148.995000,145550
13378,149.005000,145560
13379,149.015000,145570
13380,149.025000,145580
13381,149.036000,145591
13382,149.047000,145601
13383,149.057000,145611
13384,149.067000,145622
13385,149.078000,145632
13386,149.088000,145643
13387,149.099000,145654
13388,149.109000,145664
13389,149.120000,145674
13390,149.131000,145686
13391,149.142000,145697
13392,149.153000,145707
13393,149.164000,145718
13394,149.174000,145729
13395,149.185000,145740
13396,149.196000,145750
13397,149.207000,145761
13398,149.217000,145772
13399,149.228000,145783
13400,149.239000,145793
13401,149.249000,145803
13402,149.259000,145814
13403,149.270000,145824
13404,149.280000,145835
13405,149.291000,145846
13406,149.302000,145856
13407,149.313000,145868
13408,149.323000,145878
13409,149.334000,145889
13410,149.345000,145900
13411,149.356000,145911
13412,149.366000,145921
13413,149.377000,145931
13414,149.387000,145942
13415,149.397000,145952
13416,149.408000,145962
13417,149.419000,145974
13418,149.431000,145985
13419,149.441000,145995
13420,149.451000,146005
13421,149.462000,146017
13422,149.473000,146027
13423,149.484000,146039
13424,149.495000,146050
13425,149.505000,146060
13426,149.516000,146071
13427,149.527000,146082
13428,149.538000,146093
13429,149.549000,146103
13430,149.559000,146114
13431,149.570000,146125
13432,149.581000,146135
13433,149.591000,146146
13434,149.602000,146157
13435,149.612000,146167
13436,149.623000,146178
13437,149.635000,146189
13438,149.645000,146200
13439,149.656000,146211
13440,149.667000,146222
13441,149.678000,146232
13442,149.688000,146243
13443,149.699000,146254
13444,149.710000,146265
13445,149.722000,146276
13446,149.732000,146287
13447,149.744000,146298
13448,149.755000,146309
13449,149.765000,146319
13450,149.776000,146330
13451,149.786000,146340
13452,149.796000,146351
13453,149.807000,146362
13454,149.817000,146372
13455,149.828000,146382
13456,149.838000,146393
13457,149.849000,146405
13458,149.862000,146416
13459,149.872000,146426
13460,149.883000,146438
13461,149.895000,146449
13462,149.905000,146460
13463,149.915000,146470
13464,149.926000,146481
13465,149.936000,146491
13466,149.947000,146501
13467,149.958000,146513
13468,149.969000,146524
13469,149.980000,146535
13470,149.991000,146545
13471,150.001000,146555
13472,150.011000,146566
13473,150.021000,146576
13474,150.032000,146587
13475,150.043000,146598
13476,150.054000,146609
13477,150.065000,146620
13478,150.076000,146631
13479,150.087000,146642
13480,150.097000,146652
13481,150.108000,146662
13482,150.119000,146673
13483,150.130000,146684
13484,150.140000,146694
13485,150.150000,146705
13486,150.161000,146716
13487,150.172000,146726
13488,150.183000,146737
13489,150.193000,146748
13490,150.204000,146758
13491,150.215000,146769
13492,150.225000,146780
13493,150.235000,146790
13494,150.246000,146800
13495,150.257000,146811
13496,150.267000,146822
13497,150.277000,146832
13498,150.288000,146842
13499,150.299000,146853
13500,150.309000,146864
13501,150.320000,146875
13502,150.332000,146887
13503,150.342000,146897
13504,150.353000,146908
13505,150.363000,146918
13506,150.374000,146929
13507,150.385000,146939
13508,150.396000,146951
13509,150.407000,146962
13510,150.418000,146973
13511,150.429000,146983
13512,150.439000,146994
13513,150.450000,147004
13514,150.460000,147014
13515,150.470000,147025
13516,150.481000,147036
13517,150.491000,147046
13518,150.502000,147057
13519,150.513000,147067
13520,150.523000,147077
13521,150.533000,147088
13522,150.544000,147099
13523,150.555000,147110
13524,150.566000,147122
13525,150.579000,147133
13526,150.590000,147144
13527,150.600000,147154
13528,150.610000,147165
13529,150.621000,147177
13530,150.634000,147188
13531,150.644000,147199
13532,150.655000,147210
13533,150.666000,147221
13534,150.676000,147231
13535,150.686000,147241
13536,150.697000,147252
13537,150.709000,147263
13538,150.719000,147273
13539,150.730000,147285
13540,150.742000,147296
13541,150.752000,147307
13542,150.763000,147318
13543,150.774000,147329
13544,150.785000,147340
13545,150.796000,147350
13546,150.806000,147360
13547,150.817000,147371
13548,150.827000,147381
13549,150.838000,147392
13550,150.849000,147403
13551,150.859000,147414
13552,150.870000,147424
13553,150.880000,147435
13554,150.891000,147445
13555,150.902000,147456
13556,150.913000,147467
13557,150.924000,147478
13558,150.934000,147489
13559,150.944000,147499
13560,150.954000,147509
13561,150.966000,147520
13562,150.976000,147531
13563,150.987000,147542
13564,150.997000,147552
13565,151.008000,147562
13566,151.019000,147573
13567,151.029000,147584
13568,151.040000,147594
